"","date","Austria","Belgium","Bulgaria","Croatia","Cyprus","Czechia","Denmark","Estonia","Finland","France","Germany","Greece","Hungary","Ireland","Italy","Latvia","Lithuania","Luxembourg","Malta","Netherlands","Poland","Portugal","Romania","Slovakia","Slovenia","Sweden","United.Kingdom"
"802",2022-04-02,5313.86111510903,1252.55782823982,239.127239148239,461.4539946804,7244.3283985939,915.716727074687,1114.3833508351,1260.69956673359,1872.33629199704,2746.14957246355,NA,2714.89871089819,308.091187378463,2032.58812782409,1641.21015754492,1712.00770012834,1702.35746822686,2895.77679534252,1352.21928887934,2438.86717189278,220.223353487753,1467.02947088521,231.100966094444,2065.51016884751,1803.3473848916,118.91280558465,1685.16229180343
"803",2022-04-03,5050.50641877686,1252.55782823982,235.612973013436,459.197016078029,7147.85608843029,886.382842870289,1064.36682505807,1231.86546096828,1872.33629199704,2777.461462149,NA,2695.27093740288,308.091187378463,2032.58812782409,1630.35023490733,1640.44400740012,1651.43025656149,2895.77679534252,1434.07373789152,2308.98759605496,206.67681919369,1446.04980413301,226.918516087341,1990.59852440756,1779.46358032167,118.91280558465,1685.16229180343
"804",2022-04-04,4782.98636098106,1331.91695635964,224.470177951866,454.413202736047,7025.01087454147,926.721628575184,1013.47190988207,1213.74979242463,1618.70806729856,2789.11146085149,NA,2647.67941440048,248.343456032259,1716.82054711841,1626.84457566994,1588.41189019817,1603.61665516659,2878.67286534809,1490.60193411527,2186.61865415805,197.009376076757,1428.38834997938,222.262192434113,1958.30744083806,1766.44041927851,118.91280558465,1560.82832216346
"805",2022-04-05,4559.5468899481,1221.32397493296,208.698837249335,444.134137144814,6832.52292787182,891.669327123514,943.924137468974,1145.51410757688,1731.84854652633,2832.16288426212,NA,2570.72548819774,294.041926351175,1615.47966657423,1613.60723289734,1410.80476341272,1519.51338923994,2843.65053250235,1568.80940272592,2033.17142651646,175.217468751063,1418.87159947675,211.48156698477,1869.76382191394,1690.60813837037,118.91280558465,1495.29960127905
"806",2022-04-06,4314.09534613984,1080.23914062733,196.898902991826,433.732409673018,6605.55612005494,842.626152603805,890.927977064047,1082.63764133996,1666.20785843359,2827.53690808975,NA,2469.67742103924,294.400064833298,1554.61396669005,1599.56968529883,1277.20878681311,1409.17706206893,2882.25654591835,1659.37608269731,1861.04598133926,151.8691847209,1381.81660365469,200.14465508128,1757.203709585,1639.23633336986,118.91280558465,1418.75314867357
"807",2022-04-07,3931.96576276065,1261.39199804042,186.313247683334,413.640393636694,6293.9905171715,742.023324381679,845.096718423322,1040.21678416691,1570.41087409946,2855.71507198101,NA,2364.78771840327,293.550765004263,1438.00058724695,1578.81903220412,1159.91516525275,1317.30766477798,2730.11301625362,1723.40084974643,1709.34622014617,132.105043998322,1345.82226816471,189.307370826422,1646.51501232657,1592.76623473983,100.135041546169,1342.48727836849
"808",2022-04-08,3651.00140820825,1166.66036693754,177.484725442244,395.87895333108,6145.45741004385,709.233976224906,793.874560137897,992.285744478495,1376.95025969029,2863.47029719644,NA,2351.07158785144,293.151696409897,1309.45875405771,1564.31262753368,1063.09063484391,1232.52441499916,2515.58086575207,1762.70719407406,1569.7745704632,113.91571422206,1318.71217930959,178.923357015684,1550.74259401246,1555.042318065,100.135041546169,1288.43842475875
"809",2022-04-09,3386.60819357078,1166.66036693754,172.013327354319,379.098808069974,5756.37145378634,730.436252323987,761.753065449828,952.355791730197,1376.95025969029,2866.71295726823,NA,2313.40118171318,293.151696409897,1309.45875405771,1547.42217577316,982.203870064501,1166.99544482396,2515.58086575207,1797.35350788862,1464.24958496225,100.171670193927,1308.4753474806,170.429686988944,1461.75864213058,1501.55605149291,100.135041546169,1288.43842475875
"810",2022-04-10,3158.8904786497,1166.66036693754,170.62762078897,368.157368323698,5430.42063068915,676.069034160266,733.558488074831,929.711206050633,1376.95025969029,2862.95248631521,NA,2268.70020967684,293.151696409897,1309.45875405771,1536.33527992407,946.838697311622,1116.17559902999,2515.58086575207,1835.64680210471,1361.02176562043,92.1396076750913,1288.75095763518,165.139814874049,1391.74570184578,1479.40226093609,100.135041546169,1288.43842475875
"811",2022-04-11,2989.69101258357,1190.55278071644,162.470523378513,366.660893380822,4946.34655365516,650.894852485493,706.569543208233,907.444030132395,1109.38562164468,2856.84918226843,NA,2076.96343704786,287.360085527563,1023.37976934245,1531.60529073562,907.775546259104,1096.34870144557,2326.4602683851,1923.3769417638,1274.91564568625,86.9095499169248,1284.391546362,160.375324410293,1349.84068203172,1458.30570116507,100.135041546169,1103.55719539655
"812",2022-04-12,2834.70344376057,1190.55278071644,150.870588006724,361.410964892698,4558.51644995599,604.903378467201,675.343661240689,866.306366147854,1012.64625305301,2816.97923666409,NA,1948.83743438799,285.436370252158,938.004665350799,1504.69985311023,805.742595709928,1042.70155437151,2272.21637611705,2012.12013153443,1133.79326418805,73.7896366484526,1281.87126171969,148.997206102792,1269.49826444599,1373.87140613617,100.135041546169,1039.9685435732
"813",2022-04-13,2647.17187195747,1190.55278071644,143.313487253428,333.149667610836,4174.91057758942,567.785310522263,638.244626625085,807.581407285518,843.741997662525,2783.25736261787,NA,1842.63299728036,283.737770594088,871.246105410828,1490.07913346466,737.824797079951,974.917900897006,2187.51119900178,1755.00801322638,1001.63966744209,62.0075226454127,1276.76257663393,138.793470309601,1178.4410782213,1307.21781068649,100.135041546169,963.44309712925
"814",2022-04-14,2403.72963530511,1064.24684905154,134.842105879696,310.260960697662,3840.62546024142,506.666791864636,609.447232995888,767.123080871364,1194.4176781138,2735.30688121566,NA,1732.71746570664,282.509867226809,803.56997210577,1475.58763944315,675.688344805747,904.95114137079,1906.6809579504,1688.34931588726,881.579464329783,51.9661277653075,1273.54167232271,131.093023560071,1023.79247401256,1252.0976419909,79.6075535290906,900.583659198916
"815",2022-04-15,2226.06398740232,1064.24684905154,128.784996769304,291.272901586411,3556.23193998395,493.295648744577,582.699414630971,725.306079316435,1086.5871717218,2700.63444367854,2432.97897801079,1612.629059604,258.698774429649,686.834249547331,1451.15074258511,624.958332638877,846.866204945701,2008.81585420284,1630.20023948505,779.665137980703,44.4897259649878,1272.30585707339,122.511789924808,1005.97733642961,1200.14916565269,79.6075535290906,796.37959406253
"816",2022-04-16,2087.01541691712,1064.24684905154,125.313587538584,275.106065728123,3111.66013433056,479.098199027212,557.863384957943,674.053833728355,1086.5871717218,2669.99705116403,2244.26121697877,1539.84312140715,258.698774429649,686.834249547331,1439.75403658603,566.467774462908,810.540751790147,2008.81585420284,1533.55525884443,701.804513705836,41.7904262660348,1279.03959055787,116.701686959275,905.104394688043,1150.12292710682,79.6075535290906,796.37959406253
"817",2022-04-17,1972.04466757537,1064.24684905154,125.256444999806,264.630741127989,2785.93764806216,470.487708689365,549.716753865473,660.995455986474,1086.5871717218,2646.69406925829,2130.19123657556,1496.16782874586,258.698774429649,686.834249547331,1435.18806453581,554.280071334522,774.859493862967,2008.81585420284,1410.57097530386,646.608876446773,41.1610285801325,1233.35334964804,112.338958934625,856.484297268046,1130.22776595602,79.6075535290906,796.37959406253
"818",2022-04-18,1898.49047977852,798.217872101648,121.185039111925,262.987071928436,2305.28862346001,417.021915904524,510.68870723643,642.426895729231,874.369486032687,2628.44683163385,2157.27291946263,1360.44247435265,258.698774429649,498.75210022348,1414.07955586677,539.383989733162,759.005133520198,1616.07704261648,1398.41437396542,596.27952820489,40.5632324516815,1242.18894213923,109.011541810747,817.900121843799,1108.74675862652,79.6075535290906,582.106243403315
"819",2022-04-19,1831.65279623876,1023.0789194274,118.75648121389,245.348293503385,2126.50088651774,387.603523070856,504.69499133753,611.554777252759,757.47759254893,2353.63101748659,2179.17869204566,1283.56314301355,248.640199346019,580.232615043309,1312.04432849777,475.372506208437,696.339253248891,1784.83581856151,1309.8737942171,529.540197022792,36.3944603312496,1240.34008467962,101.166872647179,740.713423788731,966.549217937554,79.6075535290906,680.658150648748
"820",2022-04-20,1723.54529830592,1023.0789194274,117.085061954655,216.522751570931,1816.41947302143,370.279254070499,489.831264841121,552.150480820036,654.359007444654,2360.72965253562,1901.66582282586,1237.87378903398,233.567685512664,525.91227183009,1362.66598161623,471.205770096168,650.923489648499,1647.51569489195,1203.50353250574,474.460286018596,36.2996556588962,1261.61167629386,94.9189516390311,NA,960.205833222805,79.6075535290906,642.910078384192
"821",2022-04-21,1583.05183278726,873.456715492332,116.34220895055,217.970161761582,1535.90767885338,343.724764784315,477.688823149384,545.960960734288,1445.83492436188,2278.63051347903,1885.3503224609,1199.61594834455,238.407671285357,490.432768380014,1372.39435167388,474.382906381773,630.094510597727,1683.18960602319,1118.60993315895,417.49403706006,35.4938159438916,1290.07435034311,90.1750643772801,NA,909.650979284043,62.6381634349721,601.620967462176
"822",2022-04-22,1522.2194942303,873.456715492332,110.227957301381,211.788002981174,1821.78538849799,324.569475483108,459.673228809588,511.994082214942,1445.83492436188,2188.52992789461,1866.56430963758,1127.36149855113,234.795588879943,456.176696083389,1382.50542838742,464.226487108118,606.939271000049,1677.8140851678,1035.53982401293,369.722239050748,34.8933863523197,1304.89440250619,86.3892260087817,NA,868.370922693363,62.6381634349721,575.232727263561
"823",2022-04-23,1456.86057045133,873.456715492332,110.699383246293,211.56721159616,1638.8875886375,311.949520178783,440.607011855329,482.480638879244,1445.83492436188,2097.32507703034,1846.93993666261,1049.56838013244,234.795588879943,456.176696083389,1393.45150144105,450.684594743246,572.439037658222,1677.8140851678,968.27329660689,324.224461949583,34.4456976217616,1318.03102129816,81.8307675650796,NA,829.01310389503,62.6381634349721,575.232727263561
"824",2022-04-24,1384.01754192877,873.456715492332,110.299385474852,212.671168521233,1472.31587203547,317.583428796785,428.25789030501,469.950634803219,1445.83492436188,2024.65248361274,1834.0453311693,969.052549190883,234.795588879943,456.176696083389,1398.30243255971,443.601143352389,554.723668877926,1677.8140851678,898.170228888542,291.890546339599,34.1876182359105,1315.70535323054,79.6777329555118,NA,814.019649114713,62.6381634349721,575.232727263561
"825",2022-04-25,1326.1878758632,628.168832856896,103.242281935858,212.793830401796,1214.98026598957,281.028751713647,414.100319992091,460.137981008741,1445.83492436188,2007.55129427874,1757.38355891184,982.917869469991,221.165861503142,402.631192600688,1392.63141574988,440.632343872398,539.191406149345,1582.35786634175,846.504673200164,261.628130691743,33.8874034401245,1312.93206704113,76.0464186020542,NA,804.072068539311,62.6381634349721,505.939402145437
"826",2022-04-26,1293.79062003494,805.568041046416,106.870833148215,212.91649228236,1021.80730883355,262.18332738643,393.449557455364,431.60580305249,1445.83492436188,1868.37805500772,1590.37282128897,885.888600590101,219.702609990467,391.926170007993,1303.04823697647,422.559125985433,511.025759219865,1551.57079235177,810.237479207146,235.902184234693,33.1816353237153,1312.86395123998,69.12889352873,NA,749.144123622957,62.6381634349721,473.432367181942
"827",2022-04-27,1256.82162601488,805.568041046416,108.213682809481,219.000521558316,860.373170879291,245.084414730793,375.365069829374,412.20694132033,1445.83492436188,1750.91556648891,1718.53231130967,889.860777078938,214.381695398923,368.966445361565,1345.86665048806,395.214920248671,480.533851743479,1491.78848465696,765.865884321834,217.461205521554,32.5891061215061,1240.82662611636,68.4180830595425,NA,722.809465867785,62.6381634349721,445.336626139179
"828",2022-04-28,1208.1354363329,728.775361465508,108.756536927866,219.39303957612,698.139854024265,259.770136528385,355.196560296007,389.335909783971,1330.75530829648,1635.18110390804,1651.97663340894,873.748286532671,206.216138006515,353.1434024436,1353.18446563531,506.987616460274,453.048188666172,1582.032077199,720.278629302677,197.515785495137,32.0071107717806,1258.35184866771,66.7131680935929,NA,656.300038252532,48.1027469200215,417.552976639108
"829",2022-04-29,1164.70956763209,728.775361465508,107.070832033936,224.986421329822,1810.02604181532,230.473811714774,346.464336270886,376.956869612476,1330.75530829648,1527.0302577491,1711.87842987623,866.66177448686,220.377956842471,372.69791037959,1348.38820689606,485.789346489108,426.743550174219,1391.93411240377,680.972284975049,183.264097208202,31.1011994581808,1287.3302566399,65.4821267737683,NA,652.119171054174,48.1027469200215,436.180940593495
"830",2022-04-30,1121.24983420394,728.775361465508,107.199402746185,228.739874875069,1810.02604181532,220.257657420797,338.26603521377,378.164580848719,1330.75530829648,1434.36001701345,1678.07179766929,852.488750395236,220.377956842471,372.69791037959,1330.96594199035,475.841264021067,398.613691868538,1391.93411240377,644.907701004338,172.275889308532,30.4797021616413,1309.52627698395,64.6631494940523,NA,635.587926039979,48.1027469200215,436.180940593495
"831",2022-05-01,1082.01190345166,728.775361465508,107.485115440071,232.198939906963,1810.02604181532,222.567559954178,322.145006244315,357.029634214459,1330.75530829648,1359.86090913295,1658.25710730358,843.425474462961,220.377956842471,372.69791037959,1313.30179322422,460.268087801463,380.254127859869,1391.93411240377,669.220903681221,163.324463494529,30.2769255013297,1391.95612719633,64.1995774489301,NA,632.416233682604,48.1027469200215,436.180940593495
"832",2022-05-02,1048.36165271158,858.241342011654,97.956597098959,232.61599030088,1810.02604181532,230.173336588481,335.579197052194,343.367400854456,1330.75530829648,1343.33722069531,1767.91726512753,832.208271843078,242.715565598896,372.69791037959,1314.09702783384,493.914481908032,367.119702925792,1564.76525263319,597.0917357398,158.90372055859,30.0688819147763,1405.16086178944,63.3857509697155,NA,625.640345464576,48.1027469200215,436.180940593495
"833",2022-05-03,1029.6344584889,633.380294685906,98.6851644683694,243.238509157691,1647.7927249603,209.309095006479,300.753640881,309.40052233511,1330.75530829648,1405.34320840964,1657.15736187477,776.737666368691,191.778040912922,279.921047909564,1372.22039410303,504.956332605543,359.639880551889,1359.19230355729,575.412463352912,154.517695499111,31.6199916930039,1419.18298599627,61.2842243651613,NA,625.015618182063,48.1027469200215,314.963385060106
"834",2022-05-04,1028.56207545626,633.380294685906,96.1994640315575,260.558366693276,1647.7927249603,188.266446318241,276.830447250047,293.700276263945,1330.75530829648,1244.49950914662,1548.55840418531,782.798499039451,177.380873931571,272.498898911962,1284.74955726141,453.653394223237,323.67231363432,1378.57675755098,547.249670252189,143.859307425812,28.0648164797487,1424.38897936938,55.5822882101576,463.340354809289,599.882359047108,48.1027469200215,300.817235711579
"835",2022-05-05,1012.91657142212,633.275541684318,93.4566221702479,252.217358814949,1647.7927249603,176.716933651336,256.679161038229,233.012786642714,947.73047592761,1155.44797557807,1456.23640156647,768.215203197807,146.263756099098,267.136192356002,1239.55372361482,427.038367306122,281.656469294792,1227.89927902863,517.871217017621,135.949417905617,27.3643152895814,1447.5288901007,57.9156008372729,358.669541306993,587.339757452035,45.962023169669,290.29614966662
"836",2022-05-06,956.678547541844,633.275541684318,91.5852040252919,250.720883872073,1523.57749009874,164.237826062461,243.813339841452,204.707054543259,947.73047592761,1083.5737361128,1380.55873885482,750.648112810558,125.317771158924,261.549190088576,1190.87873855115,403.548392473208,246.834138338778,1171.86354647545,492.139744184586,128.346202960822,26.0791852865677,1487.00686227773,56.6588055149415,321.314628723176,566.627645239482,45.962023169669,271.321584047033
"837",2022-05-07,934.203656826141,633.275541684318,89.3995019170607,249.273473681422,1505.08220696678,157.909068714905,236.390088254022,177.986443441373,947.73047592761,1019.98447074721,1343.59018797251,755.524752021031,125.317771158924,261.549190088576,1140.7706744514,367.297788296472,223.213646631718,1171.86354647545,472.081351976157,125.088508886301,24.6597486643865,1544.64256087388,53.7434524311727,298.288884473328,551.970582072826,45.962023169669,271.321584047033
"838",2022-05-08,918.287234973233,633.275541684318,88.1709373333491,245.495487760062,1505.08220696678,153.458280906684,228.98405998814,164.32421008137,947.73047592761,975.7690920416,1323.43340811964,785.316075687305,125.317771158924,261.549190088576,1098.32005694675,350.526675444591,206.32141619879,1257.54609101897,456.48038025849,123.028581549659,24.2778965118517,1619.09313152373,55.9376934447513,280.602177336393,543.656903620919,45.962023169669,271.321584047033
"839",2022-05-09,895.417255771819,753.270105003536,91.6994891028464,244.75951647668,1505.08220696678,132.218445416815,222.077508047166,153.152881146118,947.73047592761,965.803844016083,1288.22469083151,733.155617286949,91.2946153572237,239.445867249564,1085.29643347549,374.797913298555,196.336390158987,1122.18070220592,441.689848630052,121.188534097265,24.0593190728145,1683.25821620092,56.2673446768383,272.125767899397,537.457686740596,45.962023169669,243.204836842743
"840",2022-05-10,889.626387395548,575.870896814016,81.442403392324,238.28296918292,1505.08220696678,128.349828165787,213.793090382308,225.766519225253,947.73047592761,904.548458241977,1405.07715966905,747.403236242213,76.979308600358,271.051172047045,1128.727840332,359.172652877548,174.612695513252,1028.516323665,407.043534815493,119.574152841864,22.4028707697497,1718.39623876223,56.7206151209578,250.3843281097,510.161910089249,45.962023169669,233.905109046586
"841",2022-05-11,873.122976935299,575.870896814016,75.9852909390933,227.734047454447,1505.08220696678,112.847189618584,207.644364589471,197.913678839389,947.73047592761,863.642890875177,1184.88234765608,684.687604636779,123.312195659034,298.150172095982,1052.93535508037,345.214086901448,147.52070729773,897.223299136333,390.632123008597,117.479507628762,21.151975787308,1895.09835775723,52.8111575404268,193.04930756725,487.191168470687,45.962023169669,220.414652025732
"842",2022-05-12,837.587589706252,523.319807683964,72.3281684573472,222.508651342436,1505.08220696678,108.659317545869,201.685095333668,173.382044353195,846.822869273724,828.039289102067,1145.60107911406,658.598051078646,105.548526945725,338.849648467449,1002.32032891699,201.461691028184,129.232720536658,888.101203139304,369.155460644016,118.521043922569,19.9511166041641,2024.64488070345,50.0091220676879,177.600959632293,503.482133760839,38.8751523066298,221.607501912461
"843",2022-05-13,822.371038885173,523.319807683964,69.785325481758,218.338147403273,669.711918839958,99.5511652800992,198.67101406267,151.341314291753,846.822869273724,797.976412983157,1114.9587746634,629.925650366974,91.3867081097697,373.941732052265,968.579187126424,191.982366372773,112.125758360938,930.616686268313,355.580589149423,116.137083072298,18.9319663763642,2155.50506552886,47.8045794531065,184.536203717107,471.669098297474,38.8751523066298,212.862936956668
"844",2022-05-14,809.231524674687,523.319807683964,68.2139056653827,212.10692387064,669.711918839958,100.90330334842,189.938790037549,130.508295466554,846.822869273724,769.589334038949,1108.2530979907,609.663820530726,91.3867081097697,373.941732052265,939.283075455869,191.982366372773,97.3092681083279,1030.4710585215,345.450088034055,114.58056494433,17.8627803492667,2308.3861157811,45.914235669108,184.536203717107,452.206440649947,38.8751523066298,212.862936956668
"845",2022-05-15,792.615231789948,523.319807683964,66.5567720408415,207.740160922574,669.711918839958,92.1989145336063,186.786922194162,130.508295466554,846.822869273724,748.873914288988,1106.17285663741,596.311339939144,91.3867081097697,373.941732052265,916.312392409313,191.982366372773,88.863152891864,1101.81888078398,333.698706740228,112.943038437955,17.6126013527784,2413.59583606161,44.8325675638228,197.19577625288,428.322636080019,38.8751523066298,212.862936956668
